chord_name,chord_notes,chord_root,chord_span,chord_lower_pole,chord_upper_pole,chord_mass_center,tension_note,tension_position,new_span,tension_type
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,Bb,#1,8,T4
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,F,#5,8,T0
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,C,#2,8,T1
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,G,#6,8,T0
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,D,#3,8,T4
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,A,#7,8,T0
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,E,##4,8,T1
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,B,##1,8,T4
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,F#,##5,8,T4
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,C#,##2,8,T0
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,G#,##6,8,T1
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,D#,##3,8,T4
Bbbaug7,"Bbb, Db, F, Abb",Bbb,8,"Db, F","Bbb, Db",Gb,A#,##7,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,Gb,2,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,Db,6,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,Ab,3,8,T0
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,Eb,7,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,Bb,#4,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,F,#1,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,C,#5,8,T0
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,G,#2,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,D,#6,8,T0
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,A,#3,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,E,#7,8,T0
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,B,##4,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,F#,##1,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,C#,##5,8,T4
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,G#,##2,8,T0
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,D#,##6,8,T1
Fbaug7,"Fb, Ab, C, Ebb",Fb,8,"Ab, C","Fb, Ab",Db,A#,##3,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,Gb,5,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,Db,2,8,T1
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,Ab,6,8,T1
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,Eb,3,8,T0
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,Bb,7,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,F,#4,8,T1
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,C,#1,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,G,#5,8,T0
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,D,#2,8,T1
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,A,#6,8,T0
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,E,#3,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,B,#7,8,T0
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,F#,##4,8,T1
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,C#,##1,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,G#,##5,8,T4
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,D#,##2,8,T0
Cbaug7,"Cb, Eb, G, Bbb",Cb,8,"Eb, G","Cb, Eb",Ab,A#,##6,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,Gb,R,8,T0
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,Db,5,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,Ab,2,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,Eb,6,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,Bb,3,8,T0
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,F,7,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,C,#4,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,G,#1,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,D,#5,8,T0
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,A,#2,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,E,#6,8,T0
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,B,#3,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,F#,#7,8,T0
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,C#,##4,8,T1
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,G#,##1,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,D#,##5,8,T4
Gbaug7,"Gb, Bb, D, Fb",Gb,8,"Bb, D","Gb, Bb",Eb,A#,##2,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,Gb,4,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,Db,R,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,Ab,5,8,T4
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,Eb,2,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,Bb,6,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,F,3,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,C,7,8,T4
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,G,#4,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,D,#1,8,T4
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,A,#5,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,E,#2,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,B,#6,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,F#,#3,8,T4
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,C#,#7,8,T0
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,G#,##4,8,T1
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,D#,##1,8,T4
Dbaug7,"Db, F, A, Cb",Db,8,"A, F","F, Db",Bb,A#,##5,8,T4
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,Gb,b7,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,Db,4,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,Ab,R,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,Eb,5,8,T4
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,Bb,2,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,F,6,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,C,3,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,G,7,8,T4
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,D,#4,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,A,#1,8,T4
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,E,#5,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,B,#2,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,F#,#6,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,C#,#3,8,T4
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,G#,#7,8,T0
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,D#,##4,8,T1
Abaug7,"Ab, C, E, Gb",Ab,8,"E, C","C, Ab",F,A#,##1,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,Gb,b3,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,Db,b7,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,Ab,4,8,T1
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,Eb,R,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,Bb,5,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,F,2,8,T1
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,C,6,8,T1
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,G,3,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,D,7,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,A,#4,8,T1
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,E,#1,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,B,#5,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,F#,#2,8,T1
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,C#,#6,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,G#,#3,8,T4
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,D#,#7,8,T0
Ebaug7,"Eb, G, B, Db",Eb,8,"B, G","G, Eb",F,A#,##4,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,Gb,b6,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,Db,b3,8,T4
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,Ab,b7,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,Eb,4,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,Bb,R,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,F,5,8,T4
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,C,2,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,G,6,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,D,3,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,A,7,8,T4
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,E,#4,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,B,#1,8,T4
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,F#,#5,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,C#,#2,8,T1
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,G#,#6,8,T0
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,D#,#3,8,T4
Bbaug7,"Bb, D, F#, Ab",Bb,8,"F#, D","D, Bb",C,A#,#7,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,Gb,b2,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,Db,b6,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,Ab,b3,8,T4
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,Eb,b7,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,Bb,4,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,F,R,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,C,5,8,T4
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,G,2,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,D,6,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,A,3,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,E,7,8,T4
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,B,#4,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,F#,#1,8,T4
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,C#,#5,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,G#,#2,8,T1
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,D#,#6,8,T0
Faug7,"F, A, C#, Eb",F,8,"A, C#","F, A",G,A#,#3,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,Gb,b5,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,Db,b2,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,Ab,b6,8,T0
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,Eb,b3,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,Bb,b7,8,T0
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,F,4,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,C,R,8,T0
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,G,5,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,D,2,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,A,6,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,E,3,8,T0
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,B,7,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,F#,#4,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,C#,#1,8,T4
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,G#,#5,8,T0
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,D#,#2,8,T1
Caug7,"C, E, G#, Bb",C,8,"E, G#","C, E",D,A#,#6,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,Gb,b1,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,Db,b5,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,Ab,b2,8,T1
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,Eb,b6,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,Bb,b3,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,F,b7,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,C,4,8,T1
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,G,R,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,D,5,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,A,2,8,T1
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,E,6,8,T1
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,B,3,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,F#,7,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,C#,#4,8,T1
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,G#,#1,8,T4
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,D#,#5,8,T0
Gaug7,"G, B, D#, F",G,8,"B, D#","G, B",A,A#,#2,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,Gb,b4,8,T0
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,Db,b1,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,Ab,b5,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,Eb,b2,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,Bb,b6,8,T0
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,F,b3,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,C,b7,8,T0
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,G,4,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,D,R,8,T0
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,A,5,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,E,2,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,B,6,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,F#,3,8,T0
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,C#,7,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,G#,#4,8,T1
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,D#,#1,8,T4
Daug7,"D, F#, A#, C",D,8,"F#, A#","D, F#",E,A#,#5,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,Gb,bb7,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,Db,b4,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,Ab,b1,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,Eb,b5,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,Bb,b2,8,T1
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,F,b6,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,C,b3,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,G,b7,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,D,4,8,T1
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,A,R,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,E,5,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,B,2,8,T1
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,F#,6,8,T1
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,C#,3,8,T0
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,G#,7,8,T4
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,D#,#4,8,T1
Aaug7,"A, C#, E#, G",A,8,"C#, E#","A, C#",B,A#,#1,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,Gb,bb3,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,Db,bb7,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,Ab,b4,8,T0
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,Eb,b1,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,Bb,b5,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,F,b2,8,T1
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,C,b6,8,T0
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,G,b3,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,D,b7,8,T0
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,A,4,8,T1
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,E,R,8,T0
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,B,5,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,F#,2,8,T1
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,C#,6,8,T1
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,G#,3,8,T0
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,D#,7,8,T4
Eaug7,"E, G#, B#, D",E,8,"G#, B#","E, G#",F#,A#,#4,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,Gb,bb6,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,Db,bb3,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,Ab,bb7,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,Eb,b4,8,T0
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,Bb,b1,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,F,b5,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,C,b2,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,G,b6,8,T0
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,D,b3,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,A,b7,8,T0
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,E,4,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,B,R,8,T0
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,F#,5,8,T4
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,C#,2,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,G#,6,8,T1
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,D#,3,8,T0
Baug7,"B, D#, F##, A",B,8,"D#, F##","B, D#",C#,A#,7,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,Gb,bb2,8,T0
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,Db,bb6,8,T1
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,Ab,bb3,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,Eb,bb7,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,Bb,b4,8,T0
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,F,b1,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,C,b5,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,G,b2,8,T1
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,D,b6,8,T0
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,A,b3,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,E,b7,8,T0
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,B,4,8,T1
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,F#,R,8,T0
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,C#,5,8,T4
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,G#,2,8,T1
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,D#,6,8,T1
F#aug7,"F#, A#, C##, E",F#,8,"A#, C##","F#, A#",G#,A#,3,8,T0
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,Gb,bb5,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,Db,bb2,8,T0
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,Ab,bb6,8,T1
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,Eb,bb3,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,Bb,bb7,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,F,b4,8,T0
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,C,b1,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,G,b5,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,D,b2,8,T1
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,A,b6,8,T0
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,E,b3,8,T4
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,B,b7,8,T0
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,F#,4,8,T1
C#aug7,"C#, E#, G##, B",C#,8,"G##, E#","E#, C#",D#,C#,R,8,T0
